beneficiary_id,fraud_probability,risk_level,death_record_match,aadhaar_verified,location_mismatch,age,risk_factors
B030270,0.10750000000000001,LOW,0,1,0,30,✓ No major risk factors
B030271,0.0,,0,1,0,26,✓ No major risk factors
B030272,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B030273,0.4725,MEDIUM,1,1,0,90,⚠️ Death record found
B030274,0.1125,LOW,0,1,0,62,✓ No major risk factors
B030275,0.265,LOW,0,0,0,20,⚠️ Aadhaar not verified
B030276,0.0,,0,1,0,71,✓ No major risk factors
B030277,0.005000000000000001,LOW,0,1,0,74,✓ No major risk factors
B030278,0.1575,LOW,0,0,0,26,⚠️ Aadhaar not verified
B030279,0.4775,MEDIUM,1,1,0,52,⚠️ Death record found
B030280,0.475,MEDIUM,0,0,0,115,⚠️ Aadhaar not verified | ⚠️ Centenarian (115 yrs)
B030281,0.4725,MEDIUM,1,1,0,59,⚠️ Death record found
B030282,0.10750000000000001,LOW,0,1,0,86,✓ No major risk factors
B030283,0.0,,0,1,0,66,✓ No major risk factors
B030284,0.005000000000000001,LOW,0,1,0,96,✓ No major risk factors
B030285,0.1575,LOW,0,0,0,74,⚠️ Aadhaar not verified
B030286,0.1575,LOW,0,0,0,38,⚠️ Aadhaar not verified
B030287,0.0,,0,1,0,98,✓ No major risk factors
B030288,0.0,,0,1,0,28,✓ No major risk factors
B030289,0.0,,0,1,0,68,✓ No major risk factors
B030290,0.26,LOW,0,1,1,67,⚠️ Location mismatch
B030291,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B030292,0.005000000000000001,LOW,0,1,0,66,✓ No major risk factors
B030293,0.0,,0,1,0,56,✓ No major risk factors
B030294,0.0,,0,1,0,66,✓ No major risk factors
B030295,0.0,,0,1,0,79,✓ No major risk factors
B030296,0.1125,LOW,0,1,0,53,✓ No major risk factors
B030297,0.0,,0,1,0,60,✓ No major risk factors
B030298,0.10750000000000001,LOW,0,1,0,34,✓ No major risk factors
B030299,0.005000000000000001,LOW,0,1,0,39,✓ No major risk factors
B030300,0.1575,LOW,0,0,0,80,⚠️ Aadhaar not verified
B030301,0.005000000000000001,LOW,0,1,0,57,✓ No major risk factors
B030302,0.0,,0,1,0,23,✓ No major risk factors
B030303,0.3675,MEDIUM,0,0,0,100,⚠️ Aadhaar not verified | ⚠️ Centenarian (100 yrs)
B030304,0.005000000000000001,LOW,0,1,0,68,✓ No major risk factors
B030305,0.26,LOW,0,1,1,29,⚠️ Location mismatch
B030306,0.1575,LOW,0,0,0,69,⚠️ Aadhaar not verified
B030307,0.265,LOW,0,0,0,84,⚠️ Aadhaar not verified
B030308,0.4725,MEDIUM,1,1,0,63,⚠️ Death record found
B030309,0.0,,0,1,0,51,✓ No major risk factors
B030310,0.10750000000000001,LOW,0,1,0,64,✓ No major risk factors
B030311,0.0,,0,1,0,83,✓ No major risk factors
B030312,0.0,,0,1,0,18,✓ No major risk factors
B030313,0.0,,0,1,0,51,✓ No major risk factors
B030314,0.365,MEDIUM,1,1,0,81,⚠️ Death record found
B030315,0.1575,LOW,0,0,0,98,⚠️ Aadhaar not verified
B030316,0.10750000000000001,LOW,0,1,0,34,✓ No major risk factors
B030317,0.0,,0,1,0,87,✓ No major risk factors
B030318,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B030319,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B030320,0.10750000000000001,LOW,0,1,0,97,✓ No major risk factors
B030321,0.0,,0,1,0,60,✓ No major risk factors
B030322,0.0,,0,1,0,22,✓ No major risk factors
B030323,0.4725,MEDIUM,1,1,0,49,⚠️ Death record found
B030324,0.0,,0,1,0,41,✓ No major risk factors
B030325,0.0,,0,1,0,67,✓ No major risk factors
B030326,0.0,,0,1,0,73,✓ No major risk factors
B030327,0.0,,0,1,0,73,✓ No major risk factors
B030328,0.10750000000000001,LOW,0,1,0,94,✓ No major risk factors
B030329,0.0,,0,1,0,53,✓ No major risk factors
B030330,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B030331,0.10750000000000001,LOW,0,1,0,78,✓ No major risk factors
B030332,0.0,,0,1,0,32,✓ No major risk factors
B030333,0.10750000000000001,LOW,0,1,0,44,✓ No major risk factors
B030334,0.0,,0,1,0,64,✓ No major risk factors
B030335,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B030336,0.5225,MEDIUM,1,0,0,21,⚠️ Death record found | ⚠️ Aadhaar not verified
B030337,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B030338,0.0,,0,1,0,84,✓ No major risk factors
B030339,0.005000000000000001,LOW,0,1,0,63,✓ No major risk factors
B030340,0.1575,LOW,0,0,0,70,⚠️ Aadhaar not verified
B030341,0.63,HIGH,1,0,0,52,⚠️ Death record found | ⚠️ Aadhaar not verified
B030342,0.4725,MEDIUM,1,1,0,22,⚠️ Death record found
B030343,0.63,HIGH,1,0,0,95,⚠️ Death record found | ⚠️ Aadhaar not verified
B030344,0.475,MEDIUM,0,0,0,100,⚠️ Aadhaar not verified | ⚠️ Centenarian (100 yrs)
B030345,0.005000000000000001,LOW,0,1,0,40,✓ No major risk factors
B030346,0.0,,0,1,0,79,✓ No major risk factors
B030347,0.10750000000000001,LOW,0,1,0,32,✓ No major risk factors
B030348,0.365,MEDIUM,1,1,0,65,⚠️ Death record found
B030349,0.0,,0,1,0,24,✓ No major risk factors
B030350,0.005000000000000001,LOW,0,1,0,66,✓ No major risk factors
B030351,0.0,,0,1,0,51,✓ No major risk factors
B030352,0.265,LOW,0,0,0,51,⚠️ Aadhaar not verified
B030353,0.0,,0,1,0,77,✓ No major risk factors
B030354,0.0,,0,1,0,68,✓ No major risk factors
B030355,0.265,LOW,0,0,0,78,⚠️ Aadhaar not verified
B030356,0.0,,0,1,0,66,✓ No major risk factors
B030357,0.0,,0,1,0,20,✓ No major risk factors
B030358,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B030359,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B030360,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B030361,0.0,,0,1,0,47,✓ No major risk factors
B030362,0.0,,0,1,0,64,✓ No major risk factors
B030363,0.63,HIGH,1,0,0,90,⚠️ Death record found | ⚠️ Aadhaar not verified
B030364,0.0,,0,1,0,87,✓ No major risk factors
B030365,0.1575,LOW,0,0,0,53,⚠️ Aadhaar not verified
B030366,0.1125,LOW,0,1,0,83,✓ No major risk factors
B030367,0.265,LOW,0,0,0,25,⚠️ Aadhaar not verified
B030368,0.1575,LOW,0,0,0,91,⚠️ Aadhaar not verified
B030369,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B030370,0.0,,0,1,0,51,✓ No major risk factors
B030371,0.1575,LOW,0,0,0,49,⚠️ Aadhaar not verified
B030372,0.3675,MEDIUM,0,1,1,51,⚠️ Location mismatch
B030373,0.10750000000000001,LOW,0,1,0,70,✓ No major risk factors
B030374,0.10750000000000001,LOW,0,1,0,81,✓ No major risk factors
B030375,0.265,LOW,0,0,0,96,⚠️ Aadhaar not verified
B030376,0.0,,0,1,0,75,✓ No major risk factors
B030377,0.4725,MEDIUM,1,1,0,70,⚠️ Death record found
B030378,0.0,,0,1,0,48,✓ No major risk factors
B030379,0.0,,0,1,0,95,✓ No major risk factors
B030380,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B030381,0.10750000000000001,LOW,0,1,0,85,✓ No major risk factors
B030382,0.10750000000000001,LOW,0,1,0,45,✓ No major risk factors
B030383,0.10750000000000001,LOW,0,1,0,98,✓ No major risk factors
B030384,0.0,,0,1,0,69,✓ No major risk factors
B030385,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B030386,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B030387,0.0,,0,1,0,52,✓ No major risk factors
B030388,0.10750000000000001,LOW,0,1,0,82,✓ No major risk factors
B030389,0.0,,0,1,0,39,✓ No major risk factors
B030390,0.0,,0,1,0,64,✓ No major risk factors
B030391,0.10750000000000001,LOW,0,1,0,72,✓ No major risk factors
B030392,0.63,HIGH,1,0,0,57,⚠️ Death record found | ⚠️ Aadhaar not verified
B030393,0.0,,0,1,0,41,✓ No major risk factors
B030394,0.4725,MEDIUM,1,1,0,40,⚠️ Death record found
B030395,0.1625,LOW,0,0,0,96,⚠️ Aadhaar not verified
B030396,0.0,,0,1,0,48,✓ No major risk factors
B030397,0.26,LOW,0,1,1,25,⚠️ Location mismatch
B030398,0.0,,0,1,0,71,✓ No major risk factors
B030399,0.10750000000000001,LOW,0,1,0,70,✓ No major risk factors
B030400,0.1125,LOW,0,1,0,22,✓ No major risk factors
B030401,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B030402,0.31750000000000006,MEDIUM,0,1,0,101,⚠️ Centenarian (101 yrs)
B030403,0.0,,0,1,0,69,✓ No major risk factors
B030404,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B030405,0.4725,MEDIUM,1,1,0,66,⚠️ Death record found
B030406,0.0,,0,1,0,99,✓ No major risk factors
B030407,0.0,,0,1,0,50,✓ No major risk factors
B030408,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B030409,0.4725,MEDIUM,1,1,0,77,⚠️ Death record found
B030410,0.10750000000000001,LOW,0,1,0,96,✓ No major risk factors
B030411,0.1575,LOW,0,0,0,58,⚠️ Aadhaar not verified
B030412,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B030413,0.26,LOW,0,1,1,71,⚠️ Location mismatch
B030414,0.0,,0,1,0,67,✓ No major risk factors
B030415,0.1125,LOW,0,1,0,69,✓ No major risk factors
B030416,0.265,LOW,0,1,1,59,⚠️ Location mismatch
B030417,0.4725,MEDIUM,1,1,0,98,⚠️ Death record found
B030418,0.10750000000000001,LOW,0,1,0,26,✓ No major risk factors
B030419,0.10750000000000001,LOW,0,1,0,50,✓ No major risk factors
B030420,0.10750000000000001,LOW,0,1,0,34,✓ No major risk factors
B030421,0.0,,0,1,0,79,✓ No major risk factors
B030422,0.0,,0,1,0,69,✓ No major risk factors
B030423,0.0,,0,1,0,71,✓ No major risk factors
B030424,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B030425,0.10750000000000001,LOW,0,1,0,73,✓ No major risk factors
B030426,0.6825,HIGH,1,1,0,120,⚠️ Death record found | ⚠️ Centenarian (120 yrs)
B030427,0.89,CRITICAL,1,0,1,91,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Location mismatch | 🚨 High fraud probability
B030428,0.0,,0,1,0,68,✓ No major risk factors
B030429,0.635,HIGH,1,0,0,49,⚠️ Death record found | ⚠️ Aadhaar not verified
B030430,0.10750000000000001,LOW,0,1,0,55,✓ No major risk factors
B030431,0.1575,LOW,0,0,0,80,⚠️ Aadhaar not verified
B030432,0.0,,0,1,0,52,✓ No major risk factors
B030433,0.0,,0,1,0,77,✓ No major risk factors
B030434,0.1125,LOW,0,1,0,52,✓ No major risk factors
B030435,0.005000000000000001,LOW,0,1,0,60,✓ No major risk factors
B030436,0.26,LOW,0,1,1,79,⚠️ Location mismatch
B030437,0.0,,0,1,0,82,✓ No major risk factors
B030438,0.0,,0,1,0,67,✓ No major risk factors
B030439,0.1575,LOW,0,0,0,62,⚠️ Aadhaar not verified
B030440,0.005000000000000001,LOW,0,1,0,23,✓ No major risk factors
B030441,0.265,LOW,0,0,0,70,⚠️ Aadhaar not verified
B030442,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B030443,0.0,,0,1,0,90,✓ No major risk factors
B030444,0.265,LOW,0,0,0,75,⚠️ Aadhaar not verified
B030445,0.26,LOW,0,1,1,64,⚠️ Location mismatch
B030446,0.265,LOW,0,0,0,48,⚠️ Aadhaar not verified
B030447,0.3675,MEDIUM,0,1,1,79,⚠️ Location mismatch
B030448,0.4725,MEDIUM,1,1,0,47,⚠️ Death record found
B030449,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B030450,0.0,,0,1,0,54,✓ No major risk factors
B030451,0.63,HIGH,1,0,0,73,⚠️ Death record found | ⚠️ Aadhaar not verified
B030452,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B030453,0.1125,LOW,0,1,0,55,✓ No major risk factors
B030454,0.5225,MEDIUM,1,0,0,95,⚠️ Death record found | ⚠️ Aadhaar not verified
B030455,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B030456,0.0,,0,1,0,47,✓ No major risk factors
B030457,0.265,LOW,0,0,0,59,⚠️ Aadhaar not verified
B030458,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B030459,0.3675,MEDIUM,0,0,0,108,⚠️ Aadhaar not verified | ⚠️ Centenarian (108 yrs)
B030460,0.0,,0,1,0,66,✓ No major risk factors
B030461,0.63,HIGH,1,0,0,29,⚠️ Death record found | ⚠️ Aadhaar not verified
B030462,0.0,,0,1,0,45,✓ No major risk factors
B030463,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B030464,0.0,,0,1,0,21,✓ No major risk factors
B030465,0.005000000000000001,LOW,0,1,0,53,✓ No major risk factors
B030466,0.0,,0,1,0,70,✓ No major risk factors
B030467,0.1125,LOW,0,1,0,80,✓ No major risk factors
B030468,0.10750000000000001,LOW,0,1,0,51,✓ No major risk factors
B030469,0.0,,0,1,0,33,✓ No major risk factors
B030470,0.0,,0,1,0,53,✓ No major risk factors
B030471,0.3675,MEDIUM,0,1,1,48,⚠️ Location mismatch
B030472,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B030473,0.63,HIGH,1,0,0,73,⚠️ Death record found | ⚠️ Aadhaar not verified
B030474,0.0,,0,1,0,86,✓ No major risk factors
B030475,0.635,HIGH,1,0,0,79,⚠️ Death record found | ⚠️ Aadhaar not verified
B030476,0.0,,0,1,0,37,✓ No major risk factors
B030477,0.10750000000000001,LOW,0,1,0,81,✓ No major risk factors
B030478,0.10750000000000001,LOW,0,1,0,56,✓ No major risk factors
B030479,0.265,LOW,0,0,0,72,⚠️ Aadhaar not verified
B030480,0.4725,MEDIUM,1,1,0,70,⚠️ Death record found
B030481,0.005000000000000001,LOW,0,1,0,57,✓ No major risk factors
B030482,0.0,,0,1,0,19,✓ No major risk factors
B030483,0.1575,LOW,0,0,0,33,⚠️ Aadhaar not verified
B030484,0.10750000000000001,LOW,0,1,0,53,✓ No major risk factors
B030485,0.635,HIGH,1,0,0,55,⚠️ Death record found | ⚠️ Aadhaar not verified
B030486,0.4725,MEDIUM,1,1,0,49,⚠️ Death record found
B030487,0.1575,LOW,0,0,0,72,⚠️ Aadhaar not verified
B030488,0.4725,MEDIUM,1,1,0,57,⚠️ Death record found
B030489,0.1125,LOW,0,1,0,58,✓ No major risk factors
B030490,0.0,,0,1,0,52,✓ No major risk factors
B030491,0.0,,0,1,0,67,✓ No major risk factors
B030492,0.1575,LOW,0,0,0,53,⚠️ Aadhaar not verified
B030493,0.005000000000000001,LOW,0,1,0,71,✓ No major risk factors
B030494,0.10750000000000001,LOW,0,1,0,37,✓ No major risk factors
B030495,0.005000000000000001,LOW,0,1,0,46,✓ No major risk factors
B030496,0.0,,0,1,0,56,✓ No major risk factors
B030497,0.0,,0,1,0,74,✓ No major risk factors
B030498,0.0,,0,1,0,56,✓ No major risk factors
B030499,0.0,,0,1,0,73,✓ No major risk factors
B030500,0.0,,0,1,0,47,✓ No major risk factors
B030501,0.1625,LOW,0,0,0,29,⚠️ Aadhaar not verified
B030502,0.0,,0,1,0,35,✓ No major risk factors
B030503,0.10750000000000001,LOW,0,1,0,99,✓ No major risk factors
B030504,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B030505,0.4725,MEDIUM,1,1,0,62,⚠️ Death record found
B030506,0.0,,0,1,0,58,✓ No major risk factors
B030507,0.0,,0,1,0,78,✓ No major risk factors
B030508,0.0,,0,1,0,76,✓ No major risk factors
B030509,0.21000000000000002,LOW,0,1,0,110,⚠️ Centenarian (110 yrs)
B030510,0.0,,0,1,0,28,✓ No major risk factors
B030511,0.0,,0,1,0,31,✓ No major risk factors
B030512,0.7324999999999999,HIGH,1,1,1,57,⚠️ Death record found | ⚠️ Location mismatch
B030513,0.0,,0,1,0,75,✓ No major risk factors
B030514,0.10750000000000001,LOW,0,1,0,50,✓ No major risk factors
B030515,1.0,CRITICAL,1,0,1,117,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Location mismatch | ⚠️ Centenarian (117 yrs) | 🚨 High fraud probability
B030516,0.005000000000000001,LOW,0,1,0,54,✓ No major risk factors
B030517,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B030518,0.0,,0,1,0,48,✓ No major risk factors
B030519,0.0,,0,1,0,74,✓ No major risk factors
B030520,0.0,,0,1,0,34,✓ No major risk factors
B030521,0.10750000000000001,LOW,0,1,0,37,✓ No major risk factors
B030522,0.0,,0,1,0,48,✓ No major risk factors
B030523,0.10750000000000001,LOW,0,1,0,42,✓ No major risk factors
B030524,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B030525,0.1575,LOW,0,0,0,96,⚠️ Aadhaar not verified
B030526,0.10750000000000001,LOW,0,1,0,21,✓ No major risk factors
B030527,0.4725,MEDIUM,1,1,0,83,⚠️ Death record found
B030528,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B030529,0.4725,MEDIUM,1,1,0,57,⚠️ Death record found
B030530,0.1575,LOW,0,0,0,38,⚠️ Aadhaar not verified
B030531,0.265,LOW,0,0,0,73,⚠️ Aadhaar not verified
B030532,0.6825,HIGH,1,1,0,110,⚠️ Death record found | ⚠️ Centenarian (110 yrs)
B030533,0.1125,LOW,0,1,0,39,✓ No major risk factors
B030534,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B030535,0.53,MEDIUM,0,0,1,60,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B030536,0.10750000000000001,LOW,0,1,0,78,✓ No major risk factors
B030537,0.0,,0,1,0,74,✓ No major risk factors
B030538,0.10750000000000001,LOW,0,1,0,20,✓ No major risk factors
B030539,0.63,HIGH,1,0,0,59,⚠️ Death record found | ⚠️ Aadhaar not verified
B030540,0.0,,0,1,0,46,✓ No major risk factors
B030541,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B030542,0.0,,0,1,0,52,✓ No major risk factors
B030543,0.1575,LOW,0,0,0,59,⚠️ Aadhaar not verified
B030544,0.0,,0,1,0,72,✓ No major risk factors
B030545,0.0,,0,1,0,65,✓ No major risk factors
B030546,0.10750000000000001,LOW,0,1,0,32,✓ No major risk factors
B030547,0.0,,0,1,0,53,✓ No major risk factors
B030548,0.0,,0,1,0,77,✓ No major risk factors
B030549,0.265,LOW,0,0,0,95,⚠️ Aadhaar not verified
B030550,0.31750000000000006,MEDIUM,0,1,0,106,⚠️ Centenarian (106 yrs)
B030551,0.0,,0,1,0,73,✓ No major risk factors
B030552,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B030553,0.0,,0,1,0,68,✓ No major risk factors
B030554,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B030555,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B030556,0.0,,0,1,0,18,✓ No major risk factors
B030557,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B030558,0.0,,0,1,0,31,✓ No major risk factors
B030559,0.10750000000000001,LOW,0,1,0,58,✓ No major risk factors
B030560,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B030561,0.0,,0,1,0,37,✓ No major risk factors
B030562,0.265,LOW,0,0,0,81,⚠️ Aadhaar not verified
B030563,0.10750000000000001,LOW,0,1,0,58,✓ No major risk factors
B030564,0.0,,0,1,0,80,✓ No major risk factors
B030565,0.0,,0,1,0,54,✓ No major risk factors
B030566,0.10750000000000001,LOW,0,1,0,48,✓ No major risk factors
B030567,0.0,,0,1,0,76,✓ No major risk factors
B030568,0.1125,LOW,0,1,0,61,✓ No major risk factors
B030569,0.265,LOW,0,0,0,75,⚠️ Aadhaar not verified
B030570,0.0,,0,1,0,79,✓ No major risk factors
B030571,0.1625,LOW,0,0,0,72,⚠️ Aadhaar not verified
B030572,0.10750000000000001,LOW,0,1,0,56,✓ No major risk factors
B030573,0.10750000000000001,LOW,0,1,0,72,✓ No major risk factors
B030574,0.0,,0,1,0,57,✓ No major risk factors
B030575,0.265,LOW,0,0,0,55,⚠️ Aadhaar not verified
B030576,0.0,,0,1,0,68,✓ No major risk factors
B030577,0.63,HIGH,1,0,0,67,⚠️ Death record found | ⚠️ Aadhaar not verified
B030578,0.1125,LOW,0,1,0,77,✓ No major risk factors
B030579,0.10750000000000001,LOW,0,1,0,37,✓ No major risk factors
B030580,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B030581,0.1575,LOW,0,0,0,66,⚠️ Aadhaar not verified
B030582,0.10750000000000001,LOW,0,1,0,94,✓ No major risk factors
B030583,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B030584,0.21000000000000002,LOW,0,1,0,105,⚠️ Centenarian (105 yrs)
B030585,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B030586,0.63,HIGH,1,0,0,64,⚠️ Death record found | ⚠️ Aadhaar not verified
B030587,0.10750000000000001,LOW,0,1,0,70,✓ No major risk factors
B030588,0.0,,0,1,0,28,✓ No major risk factors
B030589,0.0,,0,1,0,19,✓ No major risk factors
B030590,0.4725,MEDIUM,1,1,0,59,⚠️ Death record found
B030591,0.1575,LOW,0,0,0,66,⚠️ Aadhaar not verified
B030592,0.63,HIGH,1,0,0,54,⚠️ Death record found | ⚠️ Aadhaar not verified
B030593,0.10750000000000001,LOW,0,1,0,85,✓ No major risk factors
B030594,0.0,,0,1,0,79,✓ No major risk factors
B030595,0.10750000000000001,LOW,0,1,0,96,✓ No major risk factors
B030596,0.0,,0,1,0,78,✓ No major risk factors
B030597,0.10750000000000001,LOW,0,1,0,98,✓ No major risk factors
B030598,0.0,,0,1,0,32,✓ No major risk factors
B030599,0.27,LOW,0,0,0,94,⚠️ Aadhaar not verified
B030600,0.1575,LOW,0,0,0,85,⚠️ Aadhaar not verified
B030601,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B030602,0.0,,0,1,0,79,✓ No major risk factors
B030603,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B030604,0.0,,0,1,0,33,✓ No major risk factors
B030605,0.365,MEDIUM,1,1,0,83,⚠️ Death record found
B030606,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B030607,0.10750000000000001,LOW,0,1,0,64,✓ No major risk factors
B030608,0.10750000000000001,LOW,0,1,0,56,✓ No major risk factors
B030609,0.625,HIGH,1,1,1,57,⚠️ Death record found | ⚠️ Location mismatch
B030610,0.0,,0,1,0,71,✓ No major risk factors
B030611,0.26,LOW,0,1,1,77,⚠️ Location mismatch
B030612,0.26,LOW,0,1,1,70,⚠️ Location mismatch
B030613,0.1575,LOW,0,0,0,27,⚠️ Aadhaar not verified
B030614,0.4725,MEDIUM,1,1,0,77,⚠️ Death record found
