beneficiary_id,transaction_date,amount,status,payment_mode,location,is_fraudulent
B013075,2025-01-25,173.0,SUCCESS,Cash,Karnataka,False
B031888,2026-03-26,191.0,SUCCESS,Bank Transfer,Others,False
B025419,2025-05-14,296.0,FAILED,DBT,Others,False
B023781,2025-07-16,117.0,FAILED,Post Office,Bihar,False
B016581,2024-12-02,274.96,SUCCESS,DBT,Others,True
B040544,2025-11-22,188.0,FAILED,Post Office,Maharashtra,False
B031518,2024-07-09,200.0,FAILED,Bank Transfer,Gujarat,False
B047474,2025-03-21,174.0,SUCCESS,DBT,Karnataka,False
B009300,2024-10-24,188.0,SUCCESS,DBT,West Bengal,False
B048989,2025-01-15,255.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B025355,2024-07-05,308.16,SUCCESS,DBT,Andhra Pradesh,True
B017114,2025-11-26,109.0,SUCCESS,Post Office,Others,False
B014058,2025-09-29,295.6,SUCCESS,DBT,Others,True
B041442,2025-05-20,189.0,SUCCESS,Cash,Uttar Pradesh,False
B017347,2024-08-21,265.0,FAILED,Cash,Others,False
B044282,2024-08-07,228.0,SUCCESS,Post Office,Gujarat,False
B000054,2025-02-10,310.87,SUCCESS,Cash,Others,True
B035082,2026-05-06,256.0,SUCCESS,DBT,Madhya Pradesh,False
B027496,2026-04-19,226.0,SUCCESS,Cash,Madhya Pradesh,False
B044148,2025-10-01,291.58,SUCCESS,Cash,Maharashtra,True
B026471,2025-04-07,111.0,SUCCESS,Post Office,Gujarat,False
B031124,2025-09-20,215.0,SUCCESS,Post Office,Others,False
B019414,2025-09-06,182.0,SUCCESS,DBT,Others,False
B023024,2025-10-12,277.0,SUCCESS,Bank Transfer,Rajasthan,False
B036203,2025-03-21,190.0,FAILED,Bank Transfer,Maharashtra,False
B010721,2024-06-17,176.0,SUCCESS,Cash,Maharashtra,False
B035886,2025-08-29,187.0,SUCCESS,Bank Transfer,Rajasthan,False
B040681,2026-05-26,186.0,SUCCESS,Bank Transfer,Karnataka,False
B016256,2025-11-12,224.0,SUCCESS,Bank Transfer,Rajasthan,False
B019732,2024-08-19,107.0,SUCCESS,Bank Transfer,Gujarat,False
B038707,2025-08-19,100.0,SUCCESS,Cash,Others,False
B029641,2026-04-26,283.0,SUCCESS,Bank Transfer,Gujarat,False
B044670,2024-10-17,301.0,SUCCESS,Post Office,Others,False
B042122,2024-11-10,206.0,FAILED,DBT,Uttar Pradesh,False
B017638,2024-10-12,260.0,FAILED,Cash,Bihar,False
B021553,2024-12-23,196.0,SUCCESS,Bank Transfer,Others,False
B028689,2025-04-08,203.81,FAILED,DBT,Others,True
B043634,2026-03-24,241.8,FAILED,Post Office,Tamil Nadu,True
B038869,2025-01-09,191.0,FAILED,Cash,Gujarat,False
B021316,2024-08-19,220.0,FAILED,Bank Transfer,Tamil Nadu,False
B011306,2025-12-28,220.0,FAILED,Cash,Andhra Pradesh,False
B006815,2024-09-06,192.47,SUCCESS,Cash,Others,True
B000410,2025-06-13,220.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B009746,2025-04-03,327.0,SUCCESS,Post Office,Bihar,False
B046681,2025-04-23,239.0,SUCCESS,DBT,Uttar Pradesh,False
B029743,2026-04-21,200.0,FAILED,Cash,Uttar Pradesh,False
B003071,2026-05-26,202.0,SUCCESS,Cash,Others,False
B021697,2026-04-17,230.0,SUCCESS,Cash,Uttar Pradesh,False
B049678,2026-01-20,279.0,SUCCESS,DBT,Uttar Pradesh,False
B028996,2024-07-02,316.0,SUCCESS,DBT,Others,False
B001509,2024-12-24,223.0,SUCCESS,DBT,Madhya Pradesh,False
B031467,2024-12-17,200.0,SUCCESS,Bank Transfer,Others,False
B002996,2025-10-05,270.0,SUCCESS,Post Office,Others,False
B019468,2025-04-04,100.0,SUCCESS,Post Office,Others,False
B019253,2025-05-06,217.7,SUCCESS,Post Office,Others,True
B027224,2025-02-15,277.0,FAILED,Cash,Gujarat,False
B036921,2025-08-17,217.0,SUCCESS,DBT,Karnataka,False
B010282,2026-03-28,211.0,FAILED,DBT,Tamil Nadu,False
B009531,2024-07-04,340.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B029993,2026-02-21,215.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B008202,2025-09-29,171.0,SUCCESS,DBT,Uttar Pradesh,False
B039175,2024-12-04,173.0,SUCCESS,Bank Transfer,Bihar,False
B016694,2024-06-14,247.7,SUCCESS,Bank Transfer,Maharashtra,True
B037023,2025-11-30,187.0,SUCCESS,Bank Transfer,West Bengal,False
B048532,2024-10-22,141.0,SUCCESS,Cash,Andhra Pradesh,False
B005119,2024-10-08,348.0,SUCCESS,Bank Transfer,Rajasthan,False
B023929,2024-09-04,216.0,SUCCESS,DBT,Maharashtra,False
B031518,2024-09-22,200.0,SUCCESS,Cash,Gujarat,False
B034543,2024-09-30,100.0,SUCCESS,DBT,West Bengal,False
B020714,2025-07-30,199.0,SUCCESS,Post Office,Andhra Pradesh,False
B011088,2025-01-27,206.0,SUCCESS,Post Office,West Bengal,False
B014467,2024-10-10,209.0,SUCCESS,Post Office,Karnataka,False
B003273,2024-06-19,210.0,SUCCESS,Post Office,Madhya Pradesh,False
B047146,2024-07-03,193.0,SUCCESS,DBT,Rajasthan,False
B004345,2025-01-24,196.0,FAILED,Cash,Uttar Pradesh,False
B047598,2025-06-01,217.03,SUCCESS,Cash,Karnataka,True
B044182,2025-11-11,282.18,FAILED,DBT,Others,True
B008760,2026-05-06,200.0,FAILED,Bank Transfer,Maharashtra,False
B032106,2025-08-08,289.0,FAILED,Post Office,West Bengal,False
B014337,2024-12-19,192.0,FAILED,Bank Transfer,Others,False
B049669,2025-09-11,276.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B008898,2024-11-21,199.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B038824,2025-02-18,243.8,SUCCESS,Bank Transfer,Gujarat,True
B032369,2024-11-01,222.45,SUCCESS,Bank Transfer,Uttar Pradesh,True
B044710,2024-10-02,106.0,SUCCESS,Cash,Andhra Pradesh,False
B006183,2025-04-27,202.0,SUCCESS,Bank Transfer,Bihar,False
B039034,2026-01-19,177.0,SUCCESS,Cash,Gujarat,False
B008909,2025-05-05,100.0,FAILED,Cash,Madhya Pradesh,False
B011959,2024-12-31,241.0,SUCCESS,DBT,West Bengal,False
B030880,2025-11-01,200.0,SUCCESS,Post Office,Others,False
B019281,2025-01-20,163.0,SUCCESS,Bank Transfer,Others,False
B023201,2024-11-02,178.0,SUCCESS,DBT,Uttar Pradesh,False
B029091,2026-04-21,229.0,SUCCESS,Bank Transfer,Others,False
B038836,2025-10-28,225.0,SUCCESS,Cash,Others,False
B005087,2026-03-17,247.0,SUCCESS,Bank Transfer,West Bengal,False
B048570,2024-11-18,187.35,SUCCESS,Post Office,Uttar Pradesh,True
B048741,2025-09-06,280.0,SUCCESS,Post Office,Madhya Pradesh,False
B048639,2025-09-01,100.0,FAILED,DBT,West Bengal,False
B019308,2025-08-22,210.0,FAILED,Bank Transfer,Others,False
B005191,2024-09-13,239.0,FAILED,Cash,Maharashtra,False
B010383,2025-04-07,223.0,FAILED,Bank Transfer,Others,False
B035099,2025-06-12,211.0,SUCCESS,Cash,West Bengal,False
B025726,2026-03-28,256.3,SUCCESS,Post Office,Rajasthan,True
B031598,2025-09-16,302.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B021005,2025-10-28,100.0,FAILED,Post Office,Uttar Pradesh,False
B046030,2025-04-14,203.0,SUCCESS,Post Office,Tamil Nadu,False
B028653,2025-09-03,319.0,SUCCESS,DBT,Others,False
B023425,2025-08-03,214.0,SUCCESS,DBT,Maharashtra,False
B046925,2024-09-09,114.0,FAILED,Post Office,West Bengal,False
B013882,2026-01-05,224.54,FAILED,Bank Transfer,Madhya Pradesh,True
B037268,2025-02-10,301.0,FAILED,Post Office,Uttar Pradesh,False
B026602,2025-08-16,191.0,FAILED,DBT,Karnataka,False
B010158,2025-03-12,205.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B010312,2024-12-22,164.0,SUCCESS,DBT,Karnataka,False
B010206,2025-01-31,210.0,SUCCESS,Post Office,Rajasthan,False
B031133,2025-05-02,227.27,SUCCESS,DBT,West Bengal,True
B015680,2025-05-29,301.0,SUCCESS,DBT,Bihar,False
B017192,2025-08-03,270.0,SUCCESS,Post Office,Uttar Pradesh,False
B044728,2025-10-29,209.0,FAILED,DBT,Maharashtra,False
B031979,2026-01-15,194.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B024752,2025-12-15,309.0,SUCCESS,Post Office,Gujarat,False
B003847,2026-05-18,302.46,SUCCESS,Bank Transfer,Maharashtra,True
B002127,2024-11-10,197.0,SUCCESS,Bank Transfer,Maharashtra,False
B013388,2024-08-07,267.0,SUCCESS,Cash,Others,False
B012379,2024-12-16,205.0,SUCCESS,DBT,Bihar,False
B007143,2025-11-10,270.0,FAILED,DBT,Bihar,False
B032999,2026-04-14,195.0,FAILED,DBT,Bihar,False
B013411,2024-08-19,212.18,SUCCESS,Post Office,Madhya Pradesh,True
B026773,2026-01-14,281.0,FAILED,Post Office,West Bengal,False
B014064,2024-12-23,236.0,SUCCESS,Cash,Karnataka,False
B019620,2024-08-03,236.0,SUCCESS,Cash,Maharashtra,False
B024569,2025-05-03,250.73,SUCCESS,DBT,Maharashtra,True
B011414,2024-11-30,223.0,SUCCESS,Bank Transfer,Gujarat,False
B038255,2024-11-29,321.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B031711,2024-09-02,238.0,SUCCESS,Bank Transfer,Others,False
B006398,2024-10-07,186.0,SUCCESS,Bank Transfer,West Bengal,False
B035823,2024-11-16,280.0,FAILED,Bank Transfer,Uttar Pradesh,False
B040866,2026-03-25,277.0,SUCCESS,Cash,Tamil Nadu,False
B004697,2026-04-29,266.3,SUCCESS,Bank Transfer,Uttar Pradesh,True
B024641,2026-02-08,328.23,FAILED,Bank Transfer,Others,True
B001986,2024-12-09,220.0,SUCCESS,Post Office,Others,False
B008342,2025-07-22,195.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B027454,2025-07-16,218.0,FAILED,Cash,Maharashtra,False
B009063,2025-06-01,259.0,SUCCESS,Post Office,Maharashtra,False
B028609,2025-01-12,231.53,FAILED,Bank Transfer,Maharashtra,True
B030128,2025-11-08,293.0,SUCCESS,Bank Transfer,Others,False
B030313,2024-10-04,194.0,SUCCESS,Cash,Maharashtra,False
B012844,2025-05-13,156.0,SUCCESS,Post Office,Madhya Pradesh,False
B006953,2025-10-12,235.0,FAILED,Cash,Gujarat,False
B034677,2024-07-03,215.0,SUCCESS,Cash,Maharashtra,False
B009653,2025-11-04,100.12,SUCCESS,Post Office,Andhra Pradesh,True
B005355,2025-12-06,108.0,FAILED,Bank Transfer,Others,False
B004001,2025-03-07,305.0,SUCCESS,Cash,Bihar,False
B039819,2026-02-01,232.0,SUCCESS,DBT,Maharashtra,False
B020192,2025-05-20,293.0,SUCCESS,Bank Transfer,West Bengal,False
B027490,2024-07-28,349.0,SUCCESS,Post Office,Uttar Pradesh,False
B008323,2025-04-19,252.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B031464,2024-06-19,340.4,SUCCESS,Bank Transfer,Karnataka,True
B032185,2026-05-17,106.0,FAILED,Post Office,Others,False
B029768,2026-01-25,210.0,SUCCESS,DBT,Uttar Pradesh,False
B006461,2025-11-16,193.0,SUCCESS,Post Office,Madhya Pradesh,False
B044529,2026-03-02,282.0,SUCCESS,Post Office,Others,False
B020954,2024-11-29,115.0,SUCCESS,Bank Transfer,Gujarat,False
B003777,2025-07-01,247.0,SUCCESS,Cash,Uttar Pradesh,False
B000595,2024-07-15,222.24,SUCCESS,Post Office,Others,True
B020714,2024-12-31,199.0,FAILED,Bank Transfer,Gujarat,False
B026893,2025-10-29,323.0,SUCCESS,Post Office,Tamil Nadu,False
B005223,2024-09-15,184.0,SUCCESS,DBT,Others,False
B047172,2025-03-12,231.0,SUCCESS,Cash,West Bengal,False
B021023,2024-12-23,246.0,SUCCESS,Cash,Others,False
B013094,2025-01-01,198.0,SUCCESS,DBT,Maharashtra,False
B038212,2025-09-08,197.0,SUCCESS,Cash,Uttar Pradesh,False
B047373,2025-03-08,190.0,SUCCESS,Cash,West Bengal,False
B028497,2024-06-16,100.0,SUCCESS,Post Office,Others,False
B020644,2026-05-07,198.94,FAILED,Post Office,Others,True
B001547,2025-06-09,193.0,FAILED,Post Office,Gujarat,False
B042650,2026-01-30,209.0,SUCCESS,Post Office,Uttar Pradesh,False
B043082,2025-07-13,194.0,SUCCESS,Post Office,Others,False
B041435,2025-02-17,156.0,FAILED,Post Office,West Bengal,False
B032733,2025-04-20,189.0,FAILED,DBT,Gujarat,False
B019282,2024-09-26,271.0,SUCCESS,Post Office,Bihar,False
B018242,2026-01-02,332.0,FAILED,Bank Transfer,Uttar Pradesh,False
B034497,2025-07-06,205.0,SUCCESS,DBT,Tamil Nadu,False
B042060,2025-08-07,209.0,FAILED,DBT,Bihar,False
B044091,2025-02-02,310.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B019733,2025-11-12,316.0,FAILED,Cash,Others,False
B039463,2025-08-01,321.25,SUCCESS,Post Office,Others,True
B048412,2025-07-07,209.0,SUCCESS,Post Office,Others,False
B027002,2025-04-07,389.57,FAILED,Post Office,Bihar,True
B033233,2025-06-22,346.0,FAILED,Bank Transfer,West Bengal,False
B032198,2025-02-02,188.0,SUCCESS,Bank Transfer,Others,False
B004887,2024-06-18,205.69,SUCCESS,Post Office,Maharashtra,True
B038609,2025-06-06,236.08,SUCCESS,Bank Transfer,Others,True
B020104,2026-03-11,206.0,FAILED,Post Office,Others,False
B040271,2026-01-09,187.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B007023,2025-04-13,200.0,FAILED,Bank Transfer,West Bengal,False
B033496,2025-11-10,234.36,SUCCESS,Cash,Bihar,True
B017674,2025-09-21,205.0,FAILED,Bank Transfer,Madhya Pradesh,False
B020034,2026-05-22,189.0,SUCCESS,Bank Transfer,Bihar,False
B020452,2024-10-21,240.0,SUCCESS,DBT,Others,False
B032930,2024-06-11,206.0,SUCCESS,Cash,West Bengal,False
B035102,2024-11-20,264.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B025828,2025-03-30,210.0,FAILED,Post Office,Karnataka,False
B044775,2024-07-25,199.34,SUCCESS,Bank Transfer,Others,True
B002847,2025-01-06,262.0,SUCCESS,Post Office,West Bengal,False
B000720,2024-10-15,103.0,SUCCESS,DBT,Rajasthan,False
B022480,2024-08-04,299.0,SUCCESS,Cash,Maharashtra,False
B038027,2025-07-30,231.0,SUCCESS,Post Office,West Bengal,False
B002652,2024-09-14,270.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B024416,2025-01-09,123.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B023641,2024-11-15,304.0,SUCCESS,DBT,Others,False
B021312,2025-01-01,297.0,SUCCESS,Post Office,Maharashtra,False
B049503,2024-12-14,291.0,SUCCESS,Post Office,Uttar Pradesh,False
B017588,2026-03-09,190.0,SUCCESS,Cash,Karnataka,False
B036930,2026-04-25,214.73,FAILED,Bank Transfer,Uttar Pradesh,True
B010877,2024-09-20,255.0,SUCCESS,Bank Transfer,Karnataka,False
B044485,2026-01-26,380.0,SUCCESS,Bank Transfer,Others,False
B001045,2026-03-02,198.0,FAILED,Post Office,Maharashtra,False
B018490,2026-02-15,276.0,SUCCESS,Cash,Andhra Pradesh,False
B007225,2026-01-22,259.0,FAILED,Bank Transfer,Bihar,False
B041820,2024-07-20,233.74,SUCCESS,Cash,Uttar Pradesh,True
B014311,2025-06-02,200.0,FAILED,Cash,Karnataka,False
B046157,2025-07-21,309.0,SUCCESS,Bank Transfer,Maharashtra,False
B027147,2026-01-12,192.0,FAILED,Bank Transfer,Tamil Nadu,False
B006327,2024-09-17,285.0,FAILED,Cash,Uttar Pradesh,False
B030527,2026-04-19,325.26,SUCCESS,DBT,Karnataka,True
B008642,2024-08-01,280.0,SUCCESS,Post Office,Bihar,False
B039395,2026-05-13,294.0,FAILED,Post Office,Bihar,False
B043689,2025-11-06,272.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B006282,2024-09-10,199.0,FAILED,DBT,Others,False
B019044,2025-05-18,106.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B020574,2025-06-17,182.0,FAILED,Post Office,Uttar Pradesh,False
B047914,2026-02-17,90.92,SUCCESS,Bank Transfer,Uttar Pradesh,True
B028013,2025-03-10,199.0,SUCCESS,Post Office,Others,False
B025315,2025-12-24,307.34,SUCCESS,Post Office,Others,True
B037026,2025-08-10,323.0,SUCCESS,DBT,Others,False
B006861,2025-09-15,269.52,SUCCESS,Bank Transfer,Maharashtra,True
B024091,2026-01-19,222.0,SUCCESS,Cash,Uttar Pradesh,False
B045934,2025-08-16,215.93,FAILED,Bank Transfer,Tamil Nadu,True
B039811,2026-05-28,303.0,SUCCESS,Cash,Tamil Nadu,False
B026402,2025-02-14,250.25,SUCCESS,Cash,Uttar Pradesh,True
B034499,2026-02-02,222.0,SUCCESS,Cash,Karnataka,False
B047652,2025-05-03,244.0,SUCCESS,Post Office,Maharashtra,False
B043793,2026-02-05,261.0,SUCCESS,Cash,Andhra Pradesh,False
B014121,2025-04-16,222.68,SUCCESS,DBT,Rajasthan,True
B016351,2025-08-09,229.29,FAILED,Post Office,Uttar Pradesh,True
B012161,2024-10-11,370.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B003335,2025-02-25,315.0,SUCCESS,DBT,Gujarat,False
B046007,2024-07-16,262.0,SUCCESS,Post Office,Others,False
B023235,2026-01-11,218.91,SUCCESS,Bank Transfer,Madhya Pradesh,True
B046183,2025-12-26,252.0,SUCCESS,Cash,Others,False
B010984,2026-05-22,126.0,SUCCESS,Post Office,Rajasthan,False
B012267,2025-06-08,326.22,FAILED,Bank Transfer,Madhya Pradesh,True
B040122,2024-06-26,214.55,SUCCESS,Cash,West Bengal,True
B003375,2025-12-22,239.0,SUCCESS,Post Office,Karnataka,False
B018939,2025-09-28,284.0,FAILED,Post Office,West Bengal,False
B027718,2025-02-20,358.0,SUCCESS,Bank Transfer,Maharashtra,False
B013098,2025-09-13,251.02,SUCCESS,Post Office,Bihar,True
B048527,2024-08-14,205.0,FAILED,Post Office,Others,False
B006328,2025-04-01,240.0,SUCCESS,DBT,Tamil Nadu,False
B047689,2024-08-07,174.7,SUCCESS,Post Office,Others,True
B032083,2026-03-23,239.31,SUCCESS,Bank Transfer,West Bengal,True
B005420,2025-07-13,201.0,SUCCESS,Post Office,West Bengal,False
B040880,2024-12-02,337.63,SUCCESS,Bank Transfer,Others,True
B046678,2025-05-19,222.57,SUCCESS,Post Office,West Bengal,True
B018366,2024-10-02,113.0,FAILED,Bank Transfer,West Bengal,False
B016889,2025-05-16,238.0,FAILED,Cash,Maharashtra,False
B003388,2025-10-12,249.43,SUCCESS,Post Office,Others,True
B025436,2026-02-15,278.0,SUCCESS,DBT,Maharashtra,False
B036858,2025-10-18,119.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B016551,2025-08-09,287.0,FAILED,Bank Transfer,Others,False
B049035,2024-11-15,171.0,SUCCESS,DBT,Uttar Pradesh,False
B029926,2025-11-16,230.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B017430,2024-08-25,197.0,FAILED,Cash,Andhra Pradesh,False
B033955,2025-04-28,192.0,SUCCESS,Post Office,Bihar,False
B031763,2025-02-19,217.0,SUCCESS,Cash,Bihar,False
B026740,2025-03-04,250.0,SUCCESS,Cash,Uttar Pradesh,False
B029605,2026-03-25,186.0,SUCCESS,DBT,Others,False
B033680,2024-11-07,224.0,FAILED,Bank Transfer,Others,False
B030622,2025-01-27,255.0,SUCCESS,Post Office,Rajasthan,False
B046723,2025-10-16,168.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B042969,2024-09-23,295.0,FAILED,Post Office,Others,False
B033453,2024-12-20,227.0,SUCCESS,Cash,West Bengal,False
B006643,2025-06-11,264.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B045724,2026-01-05,236.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B013593,2024-06-23,304.0,FAILED,Bank Transfer,Maharashtra,False
B040860,2025-11-10,100.0,SUCCESS,Bank Transfer,Others,False
B040821,2024-10-18,160.77,FAILED,Post Office,West Bengal,True
B015186,2025-05-27,197.0,SUCCESS,Cash,West Bengal,False
B043774,2026-05-14,286.0,SUCCESS,Cash,Others,False
B044672,2025-12-07,408.32,SUCCESS,Bank Transfer,Uttar Pradesh,True
B005145,2025-06-07,174.0,FAILED,Post Office,Uttar Pradesh,False
B035944,2024-12-08,218.0,SUCCESS,DBT,Bihar,False
B040746,2026-02-21,267.97,SUCCESS,Post Office,Uttar Pradesh,True
B035310,2025-11-23,285.0,SUCCESS,Cash,Uttar Pradesh,False
B043521,2024-10-11,211.54,SUCCESS,Post Office,Rajasthan,True
B045339,2025-09-16,288.0,SUCCESS,DBT,West Bengal,False
B045110,2026-02-16,241.0,SUCCESS,DBT,Bihar,False
B040723,2025-08-16,270.0,SUCCESS,Post Office,Karnataka,False
B015159,2024-09-18,114.82,SUCCESS,Cash,Maharashtra,True
B018604,2025-07-27,163.0,SUCCESS,Bank Transfer,Bihar,False
B046925,2024-10-08,114.0,SUCCESS,Cash,West Bengal,False
B048431,2024-12-24,258.39,SUCCESS,Cash,Bihar,True
B026894,2026-05-24,304.0,SUCCESS,DBT,Others,False
B008822,2025-11-14,217.0,SUCCESS,Post Office,Gujarat,False
B026022,2026-01-12,155.07,SUCCESS,Post Office,Bihar,True
B014438,2024-09-18,348.0,SUCCESS,Post Office,Rajasthan,False
B036282,2026-02-10,314.3,SUCCESS,DBT,Others,True
B005045,2025-07-17,302.13,SUCCESS,Bank Transfer,Uttar Pradesh,True
B039407,2024-10-29,195.0,FAILED,Cash,Madhya Pradesh,False
B035296,2026-01-17,293.0,SUCCESS,DBT,Bihar,False
B031631,2025-10-15,301.0,FAILED,DBT,Others,False
B006372,2025-03-22,252.0,SUCCESS,Cash,Maharashtra,False
B024234,2024-08-12,207.0,SUCCESS,Post Office,Others,False
B029276,2024-12-07,281.0,FAILED,Bank Transfer,Andhra Pradesh,False
B046954,2024-12-25,255.0,FAILED,Bank Transfer,Andhra Pradesh,False
B004270,2024-07-03,275.0,SUCCESS,DBT,Gujarat,False
B042555,2024-11-07,174.35,SUCCESS,Bank Transfer,Others,True
B020246,2026-04-14,300.0,SUCCESS,Bank Transfer,West Bengal,False
B026872,2024-09-26,274.0,SUCCESS,Bank Transfer,Others,False
B049421,2026-04-02,225.0,SUCCESS,Post Office,Karnataka,False
B030465,2025-11-20,100.0,SUCCESS,Cash,Uttar Pradesh,False
B011354,2026-04-03,228.0,FAILED,Bank Transfer,Tamil Nadu,False
B024425,2024-07-28,313.0,SUCCESS,Cash,Tamil Nadu,False
B011140,2026-04-19,321.0,SUCCESS,Bank Transfer,Gujarat,False
B017562,2025-07-21,239.0,FAILED,Cash,Others,False
B018873,2025-01-05,209.0,SUCCESS,Post Office,Others,False
B038053,2025-02-09,278.0,SUCCESS,DBT,Others,False
B007237,2026-03-18,114.0,SUCCESS,Bank Transfer,Bihar,False
B047945,2025-10-10,105.0,SUCCESS,Post Office,Bihar,False
B027762,2024-12-22,100.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B035032,2025-02-01,300.27,FAILED,Post Office,Others,True
B047628,2025-03-09,206.0,SUCCESS,Cash,Others,False
B006002,2025-08-01,158.0,FAILED,Bank Transfer,Others,False
B020693,2025-11-27,364.0,FAILED,Bank Transfer,Uttar Pradesh,False
B010182,2026-02-10,213.0,SUCCESS,DBT,Bihar,False
B024686,2025-07-14,255.0,FAILED,DBT,Maharashtra,False
B042240,2025-04-10,279.0,FAILED,Post Office,Bihar,False
B041477,2025-04-23,178.0,FAILED,Cash,Uttar Pradesh,False
B041612,2024-12-21,311.0,SUCCESS,Bank Transfer,Others,False
B025833,2025-02-08,284.0,SUCCESS,DBT,Others,False
B023907,2026-02-05,232.0,SUCCESS,DBT,Karnataka,False
B019055,2024-10-10,201.0,FAILED,Cash,Others,False
B037260,2026-04-06,197.0,FAILED,Bank Transfer,Maharashtra,False
B017343,2024-11-08,289.0,SUCCESS,Bank Transfer,Karnataka,False
B005656,2025-10-03,237.44,SUCCESS,Post Office,Rajasthan,True
B043395,2025-11-11,343.63,SUCCESS,Bank Transfer,Bihar,True
B047063,2025-11-22,100.0,SUCCESS,Cash,Maharashtra,False
B003967,2025-03-09,348.0,SUCCESS,Bank Transfer,Others,False
B033861,2025-07-21,202.0,SUCCESS,DBT,Others,False
B028314,2025-07-12,204.0,SUCCESS,Bank Transfer,Others,False
B035115,2025-09-13,341.0,SUCCESS,Bank Transfer,Others,False
B003740,2024-08-15,293.08,FAILED,DBT,Gujarat,True
B031539,2026-01-21,306.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B006722,2025-01-03,206.0,SUCCESS,Post Office,Uttar Pradesh,False
B014242,2026-05-27,225.0,SUCCESS,DBT,Others,False
B037092,2025-07-12,167.0,FAILED,DBT,Andhra Pradesh,False
B009266,2025-09-14,112.0,SUCCESS,Cash,Uttar Pradesh,False
B014472,2026-03-01,204.0,FAILED,Post Office,West Bengal,False
B015300,2026-05-15,101.0,SUCCESS,Post Office,Bihar,False
B040269,2024-10-07,238.0,SUCCESS,Bank Transfer,Bihar,False
B032630,2025-10-05,297.0,SUCCESS,Post Office,West Bengal,False
B001555,2025-10-04,276.26,SUCCESS,DBT,Rajasthan,True
B032553,2024-12-13,178.0,SUCCESS,Cash,Others,False
B000361,2026-03-19,192.25,SUCCESS,Post Office,Maharashtra,True
B037356,2024-06-25,192.0,SUCCESS,Cash,Uttar Pradesh,False
B030128,2024-06-26,293.0,SUCCESS,Bank Transfer,Others,False
B020499,2025-08-24,170.0,SUCCESS,Post Office,Others,False
B035685,2025-06-22,230.0,SUCCESS,Post Office,Madhya Pradesh,False
B013825,2026-01-30,168.0,SUCCESS,Bank Transfer,Others,False
B008886,2025-11-22,208.0,SUCCESS,DBT,Tamil Nadu,False
B010550,2026-03-15,217.0,SUCCESS,Post Office,Madhya Pradesh,False
B039421,2025-09-23,301.0,SUCCESS,Post Office,Others,False
B030403,2025-01-07,279.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B016163,2026-03-06,260.0,FAILED,Cash,Uttar Pradesh,False
B041717,2026-01-18,212.0,FAILED,Post Office,Uttar Pradesh,False
B030738,2024-11-25,318.0,SUCCESS,Bank Transfer,Others,False
B011884,2026-03-03,209.48,SUCCESS,Post Office,Gujarat,True
